"","state_county_fips","for.measures","STATE","County.name","Division","X1993","X1993.1","January..1941.70","January..1941.70.1","July..1941.70","July..1941.70.1","topography.code","Water.area","Water.area...100","JAN.TEMP...Z","JAN.SUN...Z","JUL.TEMP...Z","JUL.HUM...Z","TOPOG...Z","LN.WATER..AREA...Z","Scale","X.1.Low..7.High"
"2370",46085,46085,"SD","LYMAN",4,9,9,17.2,156,74.9,45,5,3.93,5.974,-1.29554,0.13526,-1.09305,0.75258,-0.588,0.81121,-1.28,3
"2371",46087,46087,"SD","MC COOK",4,8,6,16.3,168,74.8,51,2,0.46,3.823,-1.36999,0.49656,-1.14368,0.34184,-1.043,-0.32741,-3.05,2
"2372",46089,46089,"SD","MC PHERSON",4,9,9,9.8,163,70.9,45,4,1.29,4.863,-1.90771,0.34602,-0.6549,0.75258,-0.73966,0.22325,-1.98,3
"2373",46091,46091,"SD","MARSHALL",4,9,9,9.1,163,71.3,50,5,5.28,6.269,-1.96562,0.34602,-0.82274,0.4103,-0.588,0.96765,-1.65,3
"2374",46093,46093,"SD","MEADE",4,6,6,19.1,155,73.6,41,5,0.34,3.525,-1.13836,0.10515,-0.57986,1.02641,-0.588,-0.48533,-1.66,3
"2375",46095,46095,"SD","MELLETTE",4,9,9,22.3,160,76,46,14,0.25,3.214,-0.87364,0.25569,-0.94955,0.68412,0.77701,-0.64952,-0.76,3
"2376",46097,46097,"SD","MINER",4,9,9,14.1,159,73.5,49,2,0.29,3.362,-1.55199,0.22558,-0.98362,0.47875,-1.043,-0.57143,-3.45,2
"2377",46099,46099,"SD","MINNEHAHA",4,3,2,14.2,168,73.3,51,4,0.56,4.028,-1.54372,0.49656,-0.92124,0.34184,-0.73966,-0.21873,-2.58,2
"2378",46101,46101,"SD","MOODY",4,8,6,13.1,159,72.1,49,4,0.27,3.312,-1.63472,0.22558,-0.69332,0.47875,-0.73966,-0.59784,-2.96,2
"2379",46103,46103,"SD","PENNINGTON",4,3,2,21.9,155,72.6,41,20,0.29,3.369,-0.90673,0.10515,-0.06981,1.02641,1.68702,-0.5676,1.27,4
"2380",46105,46105,"SD","PERKINS",4,9,9,12.9,160,70.2,41,9,0.6,4.094,-1.65126,0.25569,-0.19968,1.02641,0.01867,-0.18388,-0.73,3
"2381",46107,46107,"SD","POTTER",4,9,9,13.4,163,72.9,45,4,3.55,5.874,-1.6099,0.34602,-0.88259,0.75258,-0.73966,0.75806,-1.38,3
"2382",46109,46109,"SD","ROBERTS",4,9,9,11.5,163,71.8,50,5,3,5.704,-1.76708,0.34602,-0.75047,0.4103,-0.588,0.66848,-1.68,3
"2383",46111,46111,"SD","SANBORN",4,9,9,14.8,159,73.4,49,2,0.21,3.047,-1.49408,0.22558,-0.89644,0.47875,-1.043,-0.73835,-3.47,2
"2384",46113,46113,"SD","SHANNON",4,7,8,23.2,155,73.6,41,14,0.13,2.581,-0.79919,0.10515,-0.22672,1.02641,0.77701,-0.98477,-0.1,3
"2385",46115,46115,"SD","SPINK",4,7,8,12.3,159,73.7,49,2,0.41,3.715,-1.7009,0.22558,-1.19244,0.47875,-1.043,-0.38458,-3.62,2
"2386",46117,46117,"SD","STANLEY",4,9,9,15.6,156,75.2,45,14,4.86,6.186,-1.4279,0.13526,-1.31152,0.75258,0.77701,0.9233,-0.15,3
"2387",46119,46119,"SD","SULLY",4,9,9,13.4,156,72.9,45,14,5.93,6.385,-1.6099,0.13526,-0.88259,0.75258,0.77701,1.02878,0.2,4
"2388",46121,46121,"SD","TODD",4,9,9,21.5,160,75.9,46,14,0.2,2.995,-0.93982,0.25569,-0.99157,0.68412,0.77701,-0.76565,-0.98,3
"2389",46123,46123,"SD","TRIPP",4,7,8,21.5,160,75.9,46,5,0.24,3.178,-0.93982,0.25569,-0.99157,0.68412,-0.588,-0.66903,-2.25,2
"2390",46125,46125,"SD","TURNER",4,8,6,16,168,74.4,51,4,0.1,2.323,-1.39481,0.49656,-1.06197,0.34184,-0.73966,-1.12157,-3.48,2
"2391",46127,46127,"SD","UNION",4,8,6,19.2,168,75.3,51,4,1.43,4.966,-1.13009,0.49656,-1.02834,0.34184,-0.73966,0.27761,-1.78,3
"2392",46129,46129,"SD","WALWORTH",4,7,8,12.1,163,73,45,4,4.89,6.193,-1.71744,0.34602,-1.02145,0.75258,-0.73966,0.92707,-1.45,3
"2393",46135,46135,"SD","YANKTON",4,7,7,16.6,168,74.3,51,4,2.07,5.334,-1.34518,0.49656,-0.9834,0.34184,-0.73966,0.47246,-1.76,3
"2394",46137,46137,"SD","ZIEBACH",4,9,9,15.7,160,73.5,41,14,0.44,3.79,-1.41963,0.25569,-0.84582,1.02641,0.77701,-0.34506,-0.55,3
"2395",47001,47001,"TN","ANDERSON",6,2,2,38.1,126,77,65,20,2.12,5.357,0.43342,-0.76802,0.14244,-0.61656,1.68702,0.4844,1.36,4
"2396",47003,47003,"TN","BEDFORD",6,6,5,40,126,78.2,63,14,0.25,3.204,0.5906,-0.76802,-0.01657,-0.47965,0.77701,-0.65488,-0.55,3
"2397",47005,47005,"TN","BENTON",6,7,8,37.7,126,77.7,63,14,9.49,6.856,0.40033,-0.76802,-0.08023,-0.47965,0.77701,1.27809,1.13,4
"2398",47007,47007,"TN","BLEDSOE",6,8,6,40,126,77.3,64,16,0.1,2.286,0.5906,-0.76802,0.22542,-0.5481,1.08035,-1.14101,-0.56,3
"2399",47009,47009,"TN","BLOUNT",6,2,2,40.6,126,78.2,65,20,1.43,4.961,0.64024,-0.76802,0.03511,-0.61656,1.68702,0.27514,1.25,4
"2400",47011,47011,"TN","BRADLEY",6,4,5,40.2,126,78.8,65,14,0.84,4.425,0.60715,-0.76802,-0.16067,-0.61656,0.77701,-0.00843,-0.17,3
"2401",47013,47013,"TN","CAMPBELL",6,6,6,37.8,126,76,65,20,3.65,5.9,0.40861,-0.76802,0.38548,-0.61656,1.68702,0.77212,1.87,4
"2402",47015,47015,"TN","CANNON",6,8,6,40.1,126,78.9,63,9,0.02,0.814,0.59887,-0.76802,-0.19617,-0.47965,0.01867,-1.91991,-2.75,2
"2403",47017,47017,"TN","CARROLL",6,6,6,38.1,151,79.1,59,4,0.14,2.627,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-0.96031,-1.91,3
"2404",47019,47019,"TN","CARTER",6,2,2,33.7,126,68.2,65,20,1.89,5.242,0.06943,-0.76802,2.1296,-0.61656,1.68702,0.42361,2.93,5
"2405",47021,47021,"TN","CHEATHAM",6,2,2,37.9,126,79.2,63,14,1.46,4.98,0.41688,-0.76802,-0.46632,-0.47965,0.77701,0.28528,-0.23,3
"2406",47023,47023,"TN","CHESTER",6,6,6,40.8,151,80,59,4,0.08,2.031,0.65678,-0.01529,-0.43165,-0.20582,-0.73966,-1.27614,-2.01,3
"2407",47025,47025,"TN","CLAIBORNE",6,6,6,37.9,126,75.6,65,20,1.65,5.104,0.41688,-0.76802,0.50164,-0.61656,1.68702,0.35061,1.57,4
"2408",47027,47027,"TN","CLAY",6,9,9,37.3,126,77.3,63,15,8.93,6.795,0.36724,-0.76802,-0.00713,-0.47965,0.92868,1.24558,1.29,4
"2409",47029,47029,"TN","COCKE",6,7,8,38.3,126,77.2,65,20,1.97,5.285,0.44997,-0.76802,0.10589,-0.61656,1.68702,0.44677,1.31,4
"2410",47031,47031,"TN","COFFEE",6,5,7,39.7,126,77.2,64,5,1.28,4.855,0.56578,-0.76802,0.22647,-0.5481,-0.588,0.21911,-0.89,3
"2411",47033,47033,"TN","CROCKETT",6,8,6,38.1,151,79.1,59,4,0.08,2.068,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-1.25629,-2.21,3
"2412",47035,47035,"TN","CUMBERLAND",6,7,8,34.5,126,72.9,64,16,0.49,3.887,0.13561,-0.76802,0.93477,-0.5481,1.08035,-0.29352,0.54,4
"2413",47037,47037,"TN","DAVIDSON",6,2,2,38.3,126,79.6,63,14,4.54,6.119,0.44997,-0.76802,-0.53942,-0.47965,0.77701,0.8878,0.33,4
"2414",47039,47039,"TN","DECATUR",6,9,9,38.7,126,79.1,63,14,3.19,5.767,0.48306,-0.76802,-0.37053,-0.47965,0.77701,0.70152,0.34,4
"2415",47041,47041,"TN","DE KALB",6,6,6,40.1,126,78.9,63,15,7.42,6.609,0.59887,-0.76802,-0.19617,-0.47965,0.92868,1.14753,1.23,4
"2416",47043,47043,"TN","DICKSON",6,2,2,38.5,126,78.6,63,14,0.29,3.364,0.46651,-0.76802,-0.25332,-0.47965,0.77701,-0.5704,-0.83,3
"2417",47045,47045,"TN","DYER",6,7,7,38.4,151,79.7,59,4,3.03,5.712,0.45824,-0.01529,-0.5577,-0.20582,-0.73966,0.6727,-0.39,3
"2418",47047,47047,"TN","FAYETTE",6,1,1,40.8,151,79.2,59,4,0.24,3.198,0.65678,-0.01529,-0.21654,-0.20582,-0.73966,-0.65795,-1.18,3
"2419",47049,47049,"TN","FENTRESS",6,9,9,34.5,126,72.9,64,19,0.07,1.919,0.13561,-0.76802,0.93477,-0.5481,1.53535,-1.33526,-0.05,3
"2420",47051,47051,"TN","FRANKLIN",6,7,7,37.6,126,74.6,64,16,3.7,5.913,0.39206,-0.76802,0.74468,-0.5481,1.08035,0.77894,1.68,4
"2421",47053,47053,"TN","GIBSON",6,4,6,38.1,151,79.1,59,4,0.15,2.724,0.43342,-0.01529,-0.42221,-0.20582,-0.73966,-0.90911,-1.86,3
"2422",47055,47055,"TN","GILES",6,6,6,39,126,77.4,63,14,0.04,1.409,0.50788,-0.76802,0.1124,-0.47965,0.77701,-1.6054,-1.46,3
"2423",47057,47057,"TN","GRAINGER",6,8,6,37.9,126,75.6,65,14,7.31,6.594,0.41688,-0.76802,0.50164,-0.61656,0.77701,1.13943,1.45,4
"2424",47059,47059,"TN","GREENE",6,6,5,38.5,126,76.2,65,16,0.39,3.658,0.46651,-0.76802,0.39199,-0.61656,1.08035,-0.41495,0.14,4
"2425",47061,47061,"TN","GRUNDY",6,6,6,37.6,126,74.6,64,16,0.16,2.776,0.39206,-0.76802,0.74468,-0.5481,1.08035,-0.88144,0.02,3
"2426",47063,47063,"TN","HAMBLEN",6,5,7,37.9,126,75.6,65,14,8.39,6.732,0.41688,-0.76802,0.50164,-0.61656,0.77701,1.21232,1.52,4
"2427",47065,47065,"TN","HAMILTON",6,2,2,40.2,126,78.8,65,16,5.78,6.359,0.60715,-0.76802,-0.16067,-0.61656,1.08035,1.01521,1.16,4
"2428",47067,47067,"TN","HANCOCK",6,9,9,37.9,126,75.6,65,16,0.54,3.992,0.41688,-0.76802,0.50164,-0.61656,1.08035,-0.23816,0.38,4
"2429",47069,47069,"TN","HARDEMAN",6,6,6,39.8,151,79.2,59,4,0.43,3.753,0.57406,-0.01529,-0.30268,-0.20582,-0.73966,-0.36429,-1.05,3
"2430",47071,47071,"TN","HARDIN",6,6,6,40.8,126,80,63,14,3.09,5.735,0.65678,-0.76802,-0.43165,-0.47965,0.77701,0.68451,0.44,4
"2431",47073,47073,"TN","HAWKINS",6,2,2,37.9,126,75.6,65,16,2.6,5.56,0.41688,-0.76802,0.50164,-0.61656,1.08035,0.59201,1.21,4
"2432",47075,47075,"TN","HAYWOOD",6,6,5,40.3,151,80.2,59,4,0.18,2.878,0.61542,-0.01529,-0.52849,-0.20582,-0.73966,-0.82743,-1.7,3
"2433",47077,47077,"TN","HENDERSON",6,6,6,38.7,151,79.1,59,14,1.12,4.718,0.48306,-0.01529,-0.37053,-0.20582,0.77701,0.14661,0.82,4
"2434",47079,47079,"TN","HENRY",6,7,8,37.5,151,78.6,59,4,5.35,6.282,0.38379,-0.01529,-0.33945,-0.20582,-0.73966,0.97423,0.06,4
"2435",47081,47081,"TN","HICKMAN",6,6,6,39.6,126,77.7,63,14,0.01,0,0.55751,-0.76802,0.08342,-0.47965,0.77701,-2.35103,-2.18,3
"2436",47083,47083,"TN","HOUSTON",6,8,6,37.7,126,77.7,63,14,3.24,5.782,0.40033,-0.76802,-0.08023,-0.47965,0.77701,0.70936,0.56,4
"2437",47085,47085,"TN","HUMPHREYS",6,6,6,38.5,126,78.6,63,14,4.4,6.087,0.46651,-0.76802,-0.25332,-0.47965,0.77701,0.87101,0.61,4
"2438",47087,47087,"TN","JACKSON",6,9,9,39,126,78,63,15,3.34,5.811,0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72486,0.86,4
"2439",47089,47089,"TN","JEFFERSON",6,6,6,38.3,126,77.2,65,14,12.89,7.161,0.44997,-0.76802,0.10589,-0.61656,0.77701,1.4398,1.39,4
"2440",47091,47091,"TN","JOHNSON",6,8,6,36.4,126,75.2,65,16,1.41,4.947,0.29279,-0.76802,0.48,-0.61656,1.08035,0.26744,0.74,4
"2441",47093,47093,"TN","KNOX",6,2,2,39.6,126,78.2,65,14,3.29,5.797,0.55751,-0.76802,-0.05102,-0.61656,0.77701,0.7177,0.62,4
"2442",47095,47095,"TN","LAKE",6,9,9,36.6,151,80,59,1,15.68,7.357,0.30933,-0.01529,-0.7934,-0.20582,-1.19466,1.54346,-0.36,3
"2443",47097,47097,"TN","LAUDERDALE",6,6,4,38.9,151,80.1,59,4,7.23,6.584,0.4996,-0.01529,-0.62218,-0.20582,-0.73966,1.13415,0.05,3
"2444",47099,47099,"TN","LAWRENCE",6,6,5,39,126,77.4,63,14,0.12,2.483,0.50788,-0.76802,0.1124,-0.47965,0.77701,-1.03678,-0.89,3
"2445",47101,47101,"TN","LEWIS",6,7,8,39.6,126,77.7,63,14,0.13,2.599,0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.97523,-0.8,3
"2446",47103,47103,"TN","LINCOLN",6,6,6,40.5,126,78.4,63,14,0.07,1.922,0.63196,-0.76802,-0.02728,-0.47965,0.77701,-1.33369,-1.2,3
"2447",47105,47105,"TN","LOUDON",6,2,2,38.7,126,77.3,65,14,7.46,6.615,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.15044,1.14,4
"2448",47107,47107,"TN","MC MINN",6,7,7,38.7,126,77.3,65,14,0.45,3.804,0.48306,-0.76802,0.11345,-0.61656,0.77701,-0.33739,-0.35,3
"2449",47109,47109,"TN","MC NAIRY",6,7,8,40.8,151,80,59,4,0.14,2.645,0.65678,-0.01529,-0.43165,-0.20582,-0.73966,-0.95085,-1.69,3
"2450",47111,47111,"TN","MACON",6,6,6,37.3,126,77.3,63,14,0.02,0.669,0.36724,-0.76802,-0.00713,-0.47965,0.77701,-1.99667,-2.11,3
"2451",47113,47113,"TN","MADISON",6,3,2,38.7,151,79.1,59,4,0.28,3.329,0.48306,-0.01529,-0.37053,-0.20582,-0.73966,-0.58862,-1.44,3
"2452",47115,47115,"TN","MARION",6,2,2,40.2,126,78.8,64,16,2.72,5.605,0.60715,-0.76802,-0.16067,-0.5481,1.08035,0.61577,0.83,4
"2453",47117,47117,"TN","MARSHALL",6,6,6,38,126,77.8,63,14,0.2,2.993,0.42515,-0.76802,-0.08128,-0.47965,0.77701,-0.76686,-0.89,3
"2454",47119,47119,"TN","MAURY",6,4,5,39.6,126,77.7,63,14,0.43,3.762,0.55751,-0.76802,0.08342,-0.47965,0.77701,-0.35946,-0.19,3
"2455",47121,47121,"TN","MEIGS",6,8,6,38.7,126,77.3,65,14,10.11,6.919,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.31138,1.3,4
"2456",47123,47123,"TN","MONROE",6,6,6,38.7,126,77.3,65,20,2.7,5.599,0.48306,-0.76802,0.11345,-0.61656,1.68702,0.61281,1.51,4
"2457",47125,47125,"TN","MONTGOMERY",6,3,2,37.9,126,79.2,63,14,0.87,4.461,0.41688,-0.76802,-0.46632,-0.47965,0.77701,0.01053,-0.51,3
"2458",47127,47127,"TN","MOORE",6,9,8,39.7,126,77.2,63,14,0.93,4.531,0.56578,-0.76802,0.22647,-0.47965,0.77701,0.04715,0.37,4
"2459",47129,47129,"TN","MORGAN",6,8,6,34.5,126,72.9,64,16,0.07,1.873,0.13561,-0.76802,0.93477,-0.5481,1.08035,-1.35953,-0.52,3
"2460",47131,47131,"TN","OBION",6,7,7,35.9,151,78.4,59,4,1.88,5.235,0.25143,-0.01529,-0.42348,-0.20582,-0.73966,0.42027,-0.71,3
"2461",47133,47133,"TN","OVERTON",6,7,8,34.5,126,72.9,64,15,0.34,3.521,0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.48741,0.2,4
"2462",47135,47135,"TN","PERRY",6,9,9,37.5,126,77,63,14,1.89,5.243,0.38379,-0.76802,0.09076,-0.47965,0.77701,0.42408,0.43,4
"2463",47137,47137,"TN","PICKETT",6,9,9,37.3,126,77.3,64,19,6.68,6.504,0.36724,-0.76802,-0.00713,-0.5481,1.53535,1.09187,1.67,4
"2464",47139,47139,"TN","POLK",6,9,9,38.3,126,75.5,65,20,1.65,5.103,0.44997,-0.76802,0.56298,-0.61656,1.68702,0.35034,1.67,4
"2465",47141,47141,"TN","PUTNAM",6,5,7,34.5,126,72.9,64,15,0.37,3.598,0.13561,-0.76802,0.93477,-0.5481,0.92868,-0.44643,0.24,4
"2466",47143,47143,"TN","RHEA",6,6,6,38.7,126,77.3,65,16,6.08,6.41,0.48306,-0.76802,0.11345,-0.61656,1.08035,1.04206,1.33,4
"2467",47145,47145,"TN","ROANE",6,4,5,38.7,126,77.3,65,14,8.61,6.758,0.48306,-0.76802,0.11345,-0.61656,0.77701,1.22617,1.22,4
"2468",47147,47147,"TN","ROBERTSON",6,2,2,36.5,126,77.6,63,14,0.04,1.434,0.30106,-0.76802,-0.1567,-0.47965,0.77701,-1.59197,-1.92,3
"2469",47149,47149,"TN","RUTHERFORD",6,2,2,40.1,126,78.9,63,9,0.81,4.39,0.59887,-0.76802,-0.19617,-0.47965,0.01867,-0.02743,-0.85,3
"2470",47151,47151,"TN","SCOTT",6,6,6,37.8,126,76,64,19,0.21,3.054,0.40861,-0.76802,0.38548,-0.5481,1.53535,-0.73465,0.28,4
"2471",47153,47153,"TN","SEQUATCHIE",6,6,6,37.6,126,74.6,64,16,0.07,1.912,0.39206,-0.76802,0.74468,-0.5481,1.08035,-1.33898,-0.44,3
"2472",47155,47155,"TN","SEVIER",6,2,2,38.3,126,74,65,20,0.91,4.511,0.44997,-0.76802,0.9663,-0.61656,1.68702,0.03678,1.76,4
"2473",47157,47157,"TN","SHELBY",6,0,1,40.5,151,81.6,59,4,3.68,5.907,0.63196,-0.01529,-0.88769,-0.20582,-0.73966,0.776,-0.44,3
"2474",47159,47159,"TN","SMITH",6,8,6,39,126,78,63,15,3.36,5.818,0.50788,-0.76802,-0.04893,-0.47965,0.92868,0.72855,0.87,4
"2475",47161,47161,"TN","STEWART",6,8,6,37.7,126,77.7,63,14,7.2,6.579,0.40033,-0.76802,-0.08023,-0.47965,0.77701,1.13176,0.98,4
"2476",47163,47163,"TN","SULLIVAN",6,2,2,36.4,126,75.2,65,16,3.88,5.96,0.29279,-0.76802,0.48,-0.61656,1.08035,0.80397,1.27,4
"2477",47165,47165,"TN","SUMNER",6,2,2,36.5,126,77.6,63,14,2.54,5.538,0.30106,-0.76802,-0.1567,-0.47965,0.77701,0.58063,0.25,4
"2478",47167,47167,"TN","TIPTON",6,1,1,38.9,151,80.1,59,4,3.24,5.779,0.4996,-0.01529,-0.62218,-0.20582,-0.73966,0.70819,-0.38,3
"2479",47169,47169,"TN","TROUSDALE",6,6,6,39,126,78,63,9,2.06,5.327,0.50788,-0.76802,-0.04893,-0.47965,0.01867,0.46857,-0.3,3
"2480",47171,47171,"TN","UNICOI",6,2,2,38.5,126,76.2,65,20,0.19,2.932,0.46651,-0.76802,0.39199,-0.61656,1.68702,-0.79893,0.36,4
"2481",47173,47173,"TN","UNION",6,2,2,40.6,126,78.2,65,14,9.54,6.86,0.64024,-0.76802,0.03511,-0.61656,0.77701,1.28044,1.35,4
"2482",47175,47175,"TN","VAN BUREN",6,9,9,40,126,77.3,64,6,0.42,3.726,0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.3787,-1.32,3
"2483",47177,47177,"TN","WARREN",6,7,7,40,126,77.3,64,6,0.32,3.481,0.5906,-0.76802,0.22542,-0.5481,-0.43633,-0.5086,-1.45,3
"2484",47179,47179,"TN","WASHINGTON",6,2,2,38.5,126,76.2,65,16,1.06,4.662,0.46651,-0.76802,0.39199,-0.61656,1.08035,0.11677,0.67,4
"2485",47181,47181,"TN","WAYNE",6,8,6,37.5,126,77,63,14,0.22,3.098,0.38379,-0.76802,0.09076,-0.47965,0.77701,-0.71104,-0.71,3
"2486",47183,47183,"TN","WEAKLEY",6,7,8,38.2,151,79.4,59,4,0.27,3.295,0.4417,-0.01529,-0.49426,-0.20582,-0.73966,-0.60674,-1.62,3
"2487",47185,47185,"TN","WHITE",6,7,8,34.5,126,72.9,64,6,0.74,4.301,0.13561,-0.76802,0.93477,-0.5481,-0.43633,-0.07435,-0.76,3
"2488",47187,47187,"TN","WILLIAMSON",6,2,2,39.1,126,78,63,14,0.16,2.779,0.51615,-0.76802,-0.04031,-0.47965,0.77701,-0.87992,-0.87,3
"2489",47189,47189,"TN","WILSON",6,2,2,38.3,126,79.6,63,9,2.17,5.378,0.44997,-0.76802,-0.53942,-0.47965,0.01867,0.49564,-0.82,3
"2490",48001,48001,"TX","ANDERSON",7,6,3,46.8,163,83,50,9,0.66,4.19,1.15314,0.34602,-0.7215,0.4103,0.01867,-0.13291,1.07,4
"2491",48003,48003,"TX","ANDREWS",7,6,5,42.2,216,80.1,38,2,0.02,0.875,0.7726,1.9418,-0.33795,1.23178,-1.043,-1.88799,0.68,4
"2492",48005,48005,"TX","ANGELINA",7,5,7,48.8,163,83,50,4,7.27,6.59,1.31859,0.34602,-0.54924,0.4103,-0.73966,1.13709,1.92,4
"2493",48007,48007,"TX","ARANSAS",7,6,6,54.9,159,83.7,43,1,52.28,8.562,1.82321,0.22558,-0.21206,0.8895,-1.19466,2.18108,3.71,5
"2494",48009,48009,"TX","ARCHER",7,3,2,41.4,162,85.6,43,4,1.74,5.158,0.70642,0.31591,-1.88569,0.8895,-0.73966,0.37922,-0.33,3
"2495",48011,48011,"TX","ARMSTRONG",7,8,6,36,216,78.7,38,5,0.02,0.678,0.2597,1.9418,-0.49553,1.23178,-0.588,-1.9922,0.36,4
"2496",48013,48013,"TX","ATASCOSA",7,6,4,53,157,85.2,39,4,0.28,3.347,1.66603,0.16536,-0.77903,1.16332,-0.73966,-0.57957,0.9,4
"2497",48015,48015,"TX","AUSTIN",7,6,4,53,159,84,43,4,0.58,4.053,1.66603,0.22558,-0.45637,0.8895,-0.73966,-0.20549,1.38,4
"2498",48017,48017,"TX","BAILEY",7,7,8,36.2,216,77.9,38,2,0.08,2.106,0.27624,1.9418,-0.2632,1.23178,-1.043,-1.23605,0.91,4
"2499",48019,48019,"TX","BANDERA",7,8,4,48.5,205,81,34,19,0.73,4.292,1.29377,1.6106,-0.03732,1.50561,1.53535,-0.07923,5.83,6
"2500",48021,48021,"TX","BASTROP",7,2,2,50,159,84.5,43,4,0.84,4.433,1.41786,0.22558,-0.8492,0.8895,-0.73966,-0.00466,0.94,4
"2501",48023,48023,"TX","BAYLOR",7,7,8,40.4,200,84.5,37,4,3.36,5.816,0.62369,1.46005,-1.67606,1.30024,-0.73966,0.72757,1.7,4
"2502",48025,48025,"TX","BEE",7,6,5,54,159,84.4,43,4,0.02,0.658,1.74876,0.22558,-0.47779,0.8895,-0.73966,-2.00271,-0.36,3
"2503",48027,48027,"TX","BELL",7,2,2,47.1,162,84.6,43,5,2.59,5.558,1.17795,0.31591,-1.12587,0.8895,-0.588,0.59121,1.26,4
"2504",48029,48029,"TX","BEXAR",7,0,1,50.7,159,84.7,43,15,0.78,4.359,1.47577,0.22558,-0.84269,0.8895,0.92868,-0.04338,2.63,5
"2505",48031,48031,"TX","BLANCO",7,8,6,47.2,205,82.8,34,15,0.3,3.41,1.18623,1.6106,-0.63327,1.50561,0.92868,-0.54581,4.05,5
"2506",48033,48033,"TX","BORDEN",7,9,9,41.2,200,82.4,37,9,0.8,4.382,0.68987,1.46005,-1.04251,1.30024,0.01867,-0.03136,2.39,5
"2507",48035,48035,"TX","BOSQUE",7,6,6,46.7,162,84.6,43,5,1.34,4.898,1.14486,0.31591,-1.16032,0.8895,-0.588,0.24174,0.84,4
"2508",48037,48037,"TX","BOWIE",7,3,2,43,163,82.3,50,4,3.78,5.935,0.83878,0.34602,-0.86058,0.4103,-0.73966,0.79066,0.79,4
"2509",48039,48039,"TX","BRAZORIA",7,1,1,53.6,146,82.3,64,1,13.19,7.184,1.71567,-0.16583,0.0524,-0.5481,-1.19466,1.45195,1.31,4
"2510",48041,48041,"TX","BRAZOS",7,3,2,50.2,163,84.4,50,4,0.77,4.338,1.4344,0.34602,-0.80509,0.4103,-0.73966,-0.05468,0.59,4
"2511",48043,48043,"TX","BREWSTER",7,7,8,45.8,249,77.2,29,11,0,0,1.07041,2.93539,0.75187,1.84789,0.32201,-2.35103,4.58,5
"2512",48045,48045,"TX","BRISCOE",7,9,9,38.3,216,78.9,38,5,0.15,2.691,0.44997,1.9418,-0.35121,1.23178,-0.588,-0.92641,1.76,4
"2513",48047,48047,"TX","BROOKS",7,7,8,56.7,157,86.3,39,1,0.03,1.252,1.97212,0.16536,-0.75611,1.16332,-1.19466,-1.68835,-0.34,3
"2514",48049,48049,"TX","BROWN",7,7,7,44.6,162,84.6,43,4,1.36,4.915,0.97114,0.31591,-1.3412,0.8895,-0.73966,0.25043,0.35,4
"2515",48051,48051,"TX","BURLESON",7,6,6,50.2,159,84.4,43,4,1.8,5.195,1.4344,0.22558,-0.80509,0.8895,-0.73966,0.39864,1.4,4
"2516",48053,48053,"TX","BURNET",7,6,6,46.6,205,85.4,34,15,2.44,5.497,1.13659,1.6106,-1.38404,1.50561,0.92868,0.55858,4.36,5
"2517",48055,48055,"TX","CALDWELL",7,2,2,51.3,159,84.9,43,4,0.31,3.418,1.5254,0.22558,-0.84478,0.8895,-0.73966,-0.54181,0.51,4
"2518",48057,48057,"TX","CALHOUN",7,6,5,54.9,146,83.7,64,1,50.36,8.524,1.82321,-0.16583,-0.21206,-0.5481,-1.19466,2.16131,1.86,4
"2519",48059,48059,"TX","CALLAHAN",7,6,6,43.7,162,83.9,43,9,0.29,3.377,0.89669,0.31591,-1.2305,0.8895,0.01867,-0.56332,0.33,4
"2520",48061,48061,"TX","CAMERON",7,2,2,60.3,149,84.4,63,1,29.05,7.974,2.26993,-0.07551,0.06483,-0.47965,-1.19466,1.8701,2.46,5
"2521",48063,48063,"TX","CAMP",7,6,6,43.5,163,82.3,50,4,2.8,5.635,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.6317,0.71,4
"2522",48065,48065,"TX","CARSON",7,8,6,36,216,78.7,38,5,0.1,2.287,0.2597,1.9418,-0.49553,1.23178,-0.588,-1.14034,1.21,4
"2523",48067,48067,"TX","CASS",7,6,6,43.5,163,82.3,50,4,2.39,5.476,0.88014,0.34602,-0.81752,0.4103,-0.73966,0.54757,0.63,4
"2524",48069,48069,"TX","CASTRO",7,7,8,36.5,216,77.4,38,2,0.11,2.368,0.30106,1.9418,-0.10292,1.23178,-1.043,-1.09765,1.23,4
"2525",48071,48071,"TX","CHAMBERS",7,1,1,53.9,146,83.2,64,1,31,8.039,1.74049,-0.16583,-0.16375,-0.5481,-1.19466,1.90436,1.57,4
"2526",48073,48073,"TX","CHEROKEE",7,6,5,46.8,163,83,50,9,0.91,4.515,1.15314,0.34602,-0.7215,0.4103,0.01867,0.0387,1.25,4
"2527",48075,48075,"TX","CHILDRESS",7,7,8,39.7,200,83.2,37,5,0.46,3.825,0.56578,1.46005,-1.38681,1.30024,-0.588,-0.32645,1.02,4
